vel_bias,controller,run,x_ref,y_ref,Kp,Kth,arrived,diverged,t_end_s,final_d_m,final_x,final_y,hold_final_d_m,hold_diverged,e_total_Cl1m,e_line,e_th,e_time,e_l_mean_m,cross_track_rmse_m,energy_J,peak_V
0,ours_bptt,137,0.3815,0.8201,0.843309,2.991592,1,0,3.703,0.009992,0.37673,0.81132,0.000000,0,190.59,22.61,24.67,53.68,0.022606,0.031242,1.1110,6.385
0,ours_bptt,138,-0.4068,-0.7436,0.935492,2.991605,1,0,3.599,0.009990,-0.40326,-0.73428,0.000000,0,263.18,50.73,30.39,63.15,0.050733,0.070702,1.4092,6.289
0,ours_bptt,139,0.2478,-0.2333,0.762926,2.961058,1,0,3.494,0.009990,0.24052,-0.22646,0.000000,0,494.47,6.33,16.19,226.29,0.006331,0.009029,0.1812,3.043
0,ours_bptt,140,0.6772,0.6933,0.817765,2.990252,1,0,3.722,0.009992,0.66999,0.68641,0.000000,0,133.00,18.67,19.52,32.98,0.018673,0.027134,1.1971,6.473
0,ours_bptt,141,0.0428,-0.2079,0.776140,2.958280,1,0,3.410,0.009998,0.04039,-0.19817,0.000000,0,555.12,6.08,12.43,260.57,0.006084,0.007916,0.2098,3.164
0,ours_bptt,142,0.6916,-0.1596,0.781418,2.980467,1,0,3.610,0.009991,0.68183,-0.15734,0.000000,0,244.84,4.35,7.04,112.12,0.004353,0.006594,0.6146,4.270
0,ours_bptt,143,0.3035,0.5051,0.801196,2.978993,1,0,3.718,0.009991,0.29798,0.49677,0.000000,0,376.69,13.31,14.30,164.06,0.013305,0.018649,0.4906,4.575
0,ours_bptt,144,0.1292,-0.1752,0.759267,2.952379,1,0,3.300,0.009988,0.12331,-0.16714,0.000000,0,532.89,4.98,14.21,248.50,0.004985,0.006703,0.1318,2.715
0,ours_bptt,145,0.4745,0.7177,0.825188,2.989398,1,0,3.720,0.010000,0.46861,0.70960,0.000000,0,211.20,19.36,20.33,70.76,0.019357,0.027323,0.9749,6.023
0,ours_bptt,146,0.3993,0.8983,0.851294,2.993119,1,0,3.694,0.009988,0.39477,0.88942,0.000000,0,144.11,25.02,27.97,25.32,0.025018,0.034492,1.3099,6.846
0,ours_bptt,147,-0.1444,0.3214,0.871102,2.964835,1,0,3.524,0.009989,-0.14144,0.31186,0.000000,0,495.89,19.02,8.53,225.15,0.019019,0.026215,0.4464,3.967
0,ours_bptt,148,0.0548,-0.4646,0.828045,2.982712,1,0,3.651,0.009999,0.05282,-0.45483,0.000000,0,445.92,13.46,14.19,198.67,0.013462,0.018767,0.4282,4.260
0,ours_bptt,149,0.3302,-0.5948,0.815375,2.986459,1,0,3.718,0.009984,0.32490,-0.58638,0.000000,0,322.99,15.88,16.69,132.89,0.015883,0.022160,0.6410,5.091
0,ours_bptt,150,0.1291,0.0400,0.751556,2.943712,1,0,2.749,0.009999,0.11954,0.03702,0.000000,0,469.25,1.38,9.84,223.75,0.001382,0.001849,0.0297,1.291
0,ours_bptt,151,0.1204,0.0183,0.751173,2.943088,1,0,2.649,0.009998,0.11047,0.01678,0.000000,0,452.43,0.66,7.02,218.70,0.000656,0.000868,0.0190,0.929
0,ours_bptt,152,0.3968,0.7576,0.834393,2.990088,1,0,3.712,0.009991,0.39164,0.74907,0.000000,0,218.46,20.65,22.01,71.74,0.020645,0.028705,0.9867,6.073
0,ours_bptt,153,0.0547,0.2267,0.778994,2.954447,1,0,3.443,0.009991,0.05200,0.21704,0.000000,0,551.00,6.53,13.79,256.81,0.006526,0.008516,0.2080,3.207
0,ours_bptt,154,0.0069,0.1062,0.767163,2.943095,1,0,3.024,0.009991,0.00589,0.09626,0.000000,0,562.75,3.64,19.54,259.11,0.003636,0.004602,0.2328,2.982
0,ours_bptt,155,0.3885,0.8374,0.844957,2.991972,1,0,3.701,0.009997,0.38377,0.82861,0.000000,0,179.40,23.13,25.39,46.96,0.023131,0.031959,1.1557,6.492
0,ours_bptt,156,0.0770,0.0732,0.754002,2.941620,1,0,2.721,0.009998,0.06974,0.06634,0.000000,0,520.28,2.52,27.56,230.69,0.002519,0.003190,0.0783,1.984
0,ours_bptt,157,0.0515,-0.0915,0.758566,2.945437,1,0,2.835,0.009992,0.04653,-0.08285,0.000000,0,539.91,3.03,25.83,241.86,0.003027,0.003691,0.1347,2.435
0,ours_bptt,158,0.1176,-0.1584,0.758094,2.950602,1,0,3.235,0.009995,0.11166,-0.15034,0.000000,0,528.31,4.59,11.61,249.10,0.004592,0.006119,0.1237,2.625
0,ours_bptt,159,-0.1864,-0.2631,0.882168,2.974699,1,0,3.499,0.010000,-0.18186,-0.25421,0.000000,0,505.30,22.78,2.86,232.70,0.022784,0.029822,0.4728,4.129
0,ours_bptt,160,0.2632,-0.1929,0.759204,2.959185,1,0,3.433,0.009997,0.25518,-0.18701,0.000000,0,487.86,5.34,14.78,225.15,0.005339,0.007682,0.1563,2.806
0,ours_bptt,161,-0.3555,-0.7662,0.929670,2.992579,1,0,3.602,0.009987,-0.35259,-0.75671,0.000000,0,260.02,45.89,31.14,64.46,0.045885,0.065291,1.3605,6.289
0,ours_bptt,162,-0.1215,-0.1778,0.847670,2.966402,1,0,3.424,0.009988,-0.11704,-0.16885,0.000000,0,555.84,15.11,5.73,260.86,0.015109,0.019405,0.4124,3.908
0,ours_bptt,163,-0.0238,-0.5614,0.862583,2.988480,1,0,3.627,0.009996,-0.02433,-0.55140,0.000000,0,395.45,17.87,19.80,164.53,0.017865,0.026680,0.5990,4.780
0,ours_bptt,164,0.4774,0.4709,0.790877,2.979708,1,0,3.727,0.009985,0.47009,0.46415,0.000000,0,319.86,12.33,13.56,137.12,0.012330,0.018021,0.5755,4.770
0,ours_bptt,165,0.0443,-0.5806,0.851161,2.988534,1,0,3.650,0.009984,0.04272,-0.57070,0.000000,0,384.43,17.27,19.43,159.83,0.017269,0.024583,0.5937,4.838
0,ours_bptt,166,-0.0210,-0.5374,0.858881,2.987506,1,0,3.626,0.009981,-0.02151,-0.52743,0.000000,0,408.24,17.05,18.71,172.62,0.017051,0.025383,0.5627,4.662
0,ours_bptt,167,0.8175,0.5027,0.804012,2.988357,1,0,3.697,0.009996,0.80890,0.49763,0.000000,0,119.48,13.58,15.76,33.79,0.013580,0.020292,1.1553,6.162
0,ours_bptt,168,0.8027,-0.3400,0.792725,2.985771,1,0,3.678,0.009996,0.79347,-0.33615,0.000000,0,162.19,9.17,11.61,62.61,0.009170,0.013862,0.9416,5.454
0,ours_bptt,169,0.1514,0.0679,0.752480,2.945709,1,0,2.925,0.009996,0.14228,0.06373,0.000000,0,471.77,2.20,4.00,230.23,0.002202,0.003009,0.0486,1.672
0,ours_bptt,170,0.5304,0.7692,0.829435,2.990942,1,0,3.717,0.009979,0.52436,0.76126,0.000000,0,164.69,20.86,22.05,44.65,0.020862,0.029518,1.1413,6.427
0,ours_bptt,171,0.2090,0.4792,0.803908,2.976369,1,0,3.704,0.009993,0.20445,0.47024,0.000000,0,416.90,12.75,13.61,185.28,0.012746,0.017520,0.4262,4.335
0,ours_bptt,172,0.5598,-0.3460,0.781275,2.978889,1,0,3.679,0.009992,0.55124,-0.34086,0.000000,0,312.27,9.17,12.55,136.70,0.009169,0.013714,0.5348,4.445
0,ours_bptt,173,0.5464,-0.7222,0.821202,2.990566,1,0,3.736,0.009998,0.53997,-0.71453,0.000000,0,179.83,19.35,18.82,56.58,0.019350,0.027637,1.0609,6.215
0,ours_bptt,174,-0.1182,-0.2340,0.853254,2.970918,1,0,3.467,0.009982,-0.11478,-0.22464,0.000000,0,526.00,15.32,1.95,249.56,0.015324,0.020501,0.3826,3.731
0,ours_bptt,175,-0.2591,-0.7992,0.917555,2.993838,1,0,3.613,0.010000,-0.25724,-0.78943,0.000000,0,252.68,37.23,31.29,67.12,0.037234,0.056051,1.2764,6.277
0,ours_bptt,176,0.5500,-0.2108,0.773937,2.975180,1,0,3.600,0.009984,0.54071,-0.20722,0.000000,0,334.01,5.70,10.09,152.63,0.005703,0.008581,0.4209,3.803
0,ours_bptt,177,0.2832,0.3475,0.776107,2.967263,1,0,3.650,0.009993,0.27671,0.33990,0.000000,0,453.15,9.11,14.59,205.15,0.009113,0.012974,0.2944,3.723
0,ours_bptt,178,0.3999,0.1449,0.761797,2.963847,1,0,3.483,0.009997,0.39049,0.14151,0.000000,0,418.95,4.01,9.64,196.83,0.004008,0.005956,0.2193,2.876
0,ours_bptt,179,-0.3922,0.5944,0.931397,2.974970,1,0,3.591,0.009982,-0.38802,0.58540,0.000000,0,337.03,47.57,23.45,109.39,0.047567,0.064603,1.1024,5.536
0,ours_bptt,180,0.1187,-0.5094,0.823726,2.984266,1,0,3.679,0.009982,0.11572,-0.49983,0.000000,0,416.58,14.17,14.89,182.77,0.014168,0.019431,0.4685,4.463
0,ours_bptt,181,0.2591,0.4505,0.793916,2.974645,1,0,3.706,0.009994,0.25376,0.44212,0.000000,0,417.61,11.82,13.46,186.48,0.011825,0.016492,0.4010,4.232
0,ours_bptt,182,-0.1886,-0.2921,0.885065,2.976606,1,0,3.509,0.009994,-0.18440,-0.28301,0.000000,0,497.09,23.28,5.80,225.28,0.023282,0.030817,0.4865,4.051
0,ours_bptt,183,0.1147,-0.5915,0.838626,2.988284,1,0,3.680,0.009992,0.11207,-0.58182,0.000000,0,372.10,16.75,17.63,155.85,0.016751,0.023173,0.5905,4.882
0,ours_bptt,184,0.3148,0.1334,0.757834,2.958044,1,0,3.385,0.009987,0.30560,0.12948,0.000000,0,457.32,3.78,10.41,215.41,0.003776,0.005520,0.1477,2.524
0,ours_bptt,185,0.2581,-0.2319,0.762870,2.961443,1,0,3.496,0.009990,0.25064,-0.22522,0.000000,0,490.01,6.30,16.00,224.29,0.006295,0.009012,0.1833,3.045
0,ours_bptt,186,-0.0058,-0.3736,0.827012,2.977980,1,0,3.600,0.009986,-0.00656,-0.36362,0.000000,0,491.90,11.67,11.90,225.30,0.011667,0.016866,0.3618,3.914
0,ours_bptt,187,0.6780,0.6485,0.812976,2.989232,1,0,3.725,0.009983,0.67060,0.64179,0.000000,0,150.56,17.39,18.13,44.10,0.017390,0.025411,1.1164,6.261
0,ours_bptt,188,0.1861,0.6801,0.845238,2.987183,1,0,3.675,0.009981,0.18287,0.67071,0.000000,0,314.48,19.14,22.77,120.12,0.019139,0.026250,0.7455,5.394
0,ours_bptt,189,0.5062,-0.1910,0.771038,2.972897,1,0,3.569,0.009997,0.49686,-0.18750,0.000000,0,359.96,5.20,10.10,165.98,0.005199,0.007797,0.3548,3.531
0,ours_bptt,190,0.3110,0.0827,0.756708,2.957308,1,0,3.314,0.009994,0.30137,0.08008,0.000000,0,447.38,2.40,6.56,215.34,0.002397,0.003497,0.1249,2.177
0,ours_bptt,191,0.2038,0.5088,0.811388,2.978490,1,0,3.699,0.009992,0.19955,0.49979,0.000000,0,402.60,13.67,14.85,176.20,0.013670,0.018744,0.4662,4.489
0,ours_bptt,192,0.1233,-0.0533,0.751264,2.944533,1,0,2.774,0.009998,0.11410,-0.04934,0.000000,0,479.30,1.82,11.89,226.40,0.001820,0.002428,0.0371,1.492
0,ours_bptt,193,-0.0796,-0.7824,0.892337,2.993993,1,0,3.632,0.009972,-0.07962,-0.77240,0.000000,0,273.41,26.33,29.23,87.73,0.026329,0.040494,1.0408,5.967
0,ours_bptt,194,0.2915,-0.1221,0.757566,2.958386,1,0,3.333,0.009992,0.28228,-0.11820,0.000000,0,463.12,3.51,9.85,219.08,0.003508,0.005092,0.1282,2.385
0,ours_bptt,195,-0.1019,0.1701,0.835383,2.955914,1,0,3.406,0.009986,-0.09786,0.16092,0.000000,0,561.81,12.94,6.44,264.75,0.012943,0.016712,0.3917,3.742
0,ours_bptt,196,0.4572,-0.2213,0.769125,2.970969,1,0,3.576,0.009985,0.44820,-0.21703,0.000000,0,388.28,5.98,11.75,177.90,0.005983,0.008929,0.3170,3.485
0,ours_bptt,197,0.1068,0.1660,0.759453,2.947855,1,0,3.262,0.009990,0.10141,0.15761,0.000000,0,534.99,4.78,12.32,251.59,0.004778,0.006313,0.1350,2.710
0,ours_bptt,198,0.6025,-0.0753,0.775104,2.976444,1,0,3.555,0.009985,0.59254,-0.07408,0.000000,0,295.08,2.08,3.95,142.03,0.002076,0.003135,0.4444,3.519
0,ours_bptt,199,0.0462,0.5396,0.843957,2.979855,1,0,3.651,0.009996,0.04448,0.52971,0.000000,0,406.92,15.93,17.73,173.78,0.015928,0.022534,0.5309,4.627
0,ours_bptt,200,0.1240,-0.0387,0.750948,2.944054,1,0,2.724,0.009988,0.11445,-0.03571,0.000000,0,470.08,1.35,10.90,223.13,0.001348,0.001795,0.0282,1.268
0,ours_bptt,201,0.4164,-0.5120,0.796524,2.982389,1,0,3.735,0.009995,0.40977,-0.50453,0.000000,0,330.60,13.40,13.69,141.56,0.013396,0.019258,0.5733,4.821
0,ours_bptt,202,-0.1230,0.4612,0.876444,2.972854,1,0,3.578,0.009996,-0.12148,0.45135,0.000000,0,440.18,19.34,17.14,188.45,0.019338,0.029267,0.5463,4.431
0,ours_bptt,203,0.4410,-0.4585,0.790377,2.980530,1,0,3.715,0.009987,0.43387,-0.45150,0.000000,0,341.53,12.02,13.99,147.76,0.012020,0.017471,0.5252,4.616
0,ours_bptt,204,0.2855,0.1293,0.756941,2.956102,1,0,3.340,0.009999,0.27641,0.12506,0.000000,0,467.66,3.70,10.43,220.63,0.003701,0.005367,0.1280,2.418
0,ours_bptt,205,0.3098,0.8479,0.853557,2.992071,1,0,3.683,0.009994,0.30581,0.83873,0.000000,0,195.88,23.80,27.79,52.30,0.023799,0.032649,1.1344,6.438
0,ours_bptt,206,0.7544,0.5438,0.805044,2.988024,1,0,3.709,0.009998,0.74613,0.53814,0.000000,0,145.44,14.61,16.37,45.39,0.014614,0.021703,1.0855,6.072
0,ours_bptt,207,0.2818,0.3011,0.769704,2.963742,1,0,3.605,0.009999,0.27480,0.29396,0.000000,0,468.16,7.96,15.26,212.85,0.007961,0.011404,0.2497,3.470
0,ours_bptt,208,0.4930,0.1739,0.767833,2.970177,1,0,3.566,0.009989,0.48359,0.17060,0.000000,0,369.58,4.73,9.35,171.90,0.004725,0.007098,0.3292,3.391
0,ours_bptt,209,0.3355,-0.5061,0.799624,2.981910,1,0,3.721,0.009991,0.32962,-0.49804,0.000000,0,364.89,13.30,14.24,158.23,0.013301,0.018783,0.5090,4.633
0,ours_bptt,210,0.2506,-0.7408,0.845718,2.991930,1,0,3.686,0.009983,0.24680,-0.73155,0.000000,0,267.73,20.66,23.76,94.61,0.020662,0.028338,0.8764,5.777
0,ours_bptt,211,0.5757,-0.1236,0.774135,2.975593,1,0,3.558,0.009991,0.56591,-0.12149,0.000000,0,315.34,3.40,6.51,148.61,0.003396,0.005119,0.4179,3.561
0,ours_bptt,212,0.1789,0.4176,0.795659,2.971706,1,0,3.679,0.009999,0.17450,0.40859,0.000000,0,455.37,11.11,13.44,205.92,0.011105,0.015186,0.3483,4.006
0,ours_bptt,213,0.3431,0.9019,0.856522,2.993103,1,0,3.683,0.009998,0.33900,0.89275,0.000000,0,158.02,25.36,29.42,30.57,0.025364,0.034815,1.2823,6.783
0,ours_bptt,214,0.4497,-0.0405,0.765806,2.968369,1,0,3.443,0.009999,0.43971,-0.03961,0.000000,0,375.55,1.14,2.76,184.15,0.001143,0.001704,0.2412,2.588
0,ours_bptt,215,-0.0738,-0.8147,0.893809,2.994431,1,0,3.633,0.009983,-0.07394,-0.80467,0.000000,0,255.56,27.17,30.55,76.85,0.027172,0.041673,1.1081,6.140
0,ours_bptt,216,-0.0007,-0.2767,0.805438,2.969129,1,0,3.531,0.009987,-0.00141,-0.26675,0.000000,0,535.12,8.67,10.27,250.79,0.008671,0.012226,0.2806,3.543
0,ours_bptt,217,0.1157,-0.0892,0.752267,2.945499,1,0,2.921,0.009991,0.10783,-0.08302,0.000000,0,491.61,2.87,7.24,236.42,0.002868,0.003818,0.0681,1.989
0,ours_bptt,218,0.2996,0.3432,0.774950,2.967293,1,0,3.650,0.009998,0.29285,0.33581,0.000000,0,447.89,9.00,14.49,202.70,0.008999,0.012887,0.2971,3.722
0,ours_bptt,219,0.1075,0.0912,0.753600,2.943452,1,0,2.909,0.009991,0.09995,0.08469,0.000000,0,496.49,2.94,9.07,236.96,0.002945,0.003886,0.0740,2.044
0,ours_bptt,220,-0.1180,0.5028,0.878257,2.975345,1,0,3.592,0.009979,-0.11677,0.49291,0.000000,0,420.63,19.97,18.78,176.56,0.019967,0.030547,0.5909,4.602
0,ours_bptt,221,-0.0384,-0.1602,0.800989,2.959607,1,0,3.322,0.009992,-0.03680,-0.15037,0.000000,0,549.09,6.80,1.61,267.84,0.006797,0.009676,0.3092,3.393
0,ours_bptt,222,0.6916,-0.2139,0.782136,2.980787,1,0,3.633,0.009995,0.68206,-0.21099,0.000000,0,245.28,5.79,8.82,109.48,0.005794,0.008774,0.6401,4.462
0,ours_bptt,223,-0.0588,0.1179,0.804203,2.950170,1,0,3.243,0.009994,-0.05534,0.10856,0.000000,0,587.74,8.02,16.64,271.22,0.008020,0.010267,0.3696,3.525
0,ours_bptt,224,-0.0745,-0.3129,0.843373,2.975546,1,0,3.532,0.009998,-0.07322,-0.30297,0.000000,0,509.97,12.65,9.41,236.09,0.012649,0.018857,0.3696,3.816
0,ours_bptt,225,-0.1780,-0.3364,0.885006,2.979044,1,0,3.522,0.009992,-0.17441,-0.32701,0.000000,0,485.15,22.64,10.01,215.58,0.022645,0.030721,0.4975,4.084
0,ours_bptt,226,0.6911,0.0578,0.779739,2.979645,1,0,3.589,0.009997,0.68115,0.05696,0.000000,0,239.06,1.59,2.70,115.65,0.001586,0.002405,0.5851,3.941
0,ours_bptt,227,0.2381,-0.1180,0.754997,2.954330,1,0,3.253,0.009991,0.22922,-0.11346,0.000000,0,480.36,3.45,9.39,228.20,0.003455,0.004936,0.0996,2.234
0,ours_bptt,228,0.1519,0.8000,0.864493,2.990504,1,0,3.662,0.009978,0.14938,0.79031,0.000000,0,253.42,23.23,28.25,81.03,0.023232,0.032202,0.9887,6.032
0,ours_bptt,229,0.1294,-0.0464,0.751044,2.944561,1,0,2.775,0.009990,0.12001,-0.04303,0.000000,0,473.26,1.59,10.00,225.44,0.001586,0.002126,0.0332,1.387
0,ours_bptt,230,0.0091,0.7864,0.876962,2.989224,1,0,3.663,0.009984,0.00800,0.77652,0.000000,0,269.63,24.26,25.84,90.78,0.024264,0.035692,0.9886,5.925
0,ours_bptt,231,0.7804,-0.0773,0.785721,2.983006,1,0,3.609,0.009987,0.77042,-0.07628,0.000000,0,182.27,2.12,3.32,86.23,0.002121,0.003220,0.7571,4.491
0,ours_bptt,232,0.1448,0.2357,0.766906,2.955232,1,0,3.464,0.009995,0.13940,0.22731,0.000000,0,532.52,6.44,16.91,244.52,0.006439,0.008729,0.1763,3.068
0,ours_bptt,233,0.0215,0.4271,0.829301,2.972440,1,0,3.629,0.009999,0.02015,0.41718,0.000000,0,466.70,12.80,13.69,210.06,0.012797,0.018120,0.3992,4.107
0,ours_bptt,234,-0.0409,-0.1955,0.808198,2.963368,1,0,3.403,0.009999,-0.03965,-0.18553,0.000000,0,546.51,7.78,3.42,264.01,0.007775,0.011255,0.3029,3.449
0,ours_bptt,235,0.4958,-0.7270,0.824216,2.990674,1,0,3.730,0.009978,0.48977,-0.71904,0.000000,0,198.16,19.54,19.50,64.92,0.019541,0.027678,1.0134,6.115
0,ours_bptt,236,0.8988,-0.2304,0.794399,2.986898,1,0,3.649,0.009998,0.88908,-0.22793,0.000000,0,106.67,6.30,8.47,40.14,0.006299,0.009557,1.0746,5.568
0,ours_bptt,237,0.0532,-0.4550,0.826590,2.982116,1,0,3.649,0.009990,0.05126,-0.44520,0.000000,0,451.14,13.19,13.92,201.76,0.013186,0.018369,0.4172,4.215
0,ours_bptt,238,0.1776,-0.1698,0.756557,2.953267,1,0,3.315,0.009999,0.17043,-0.16285,0.000000,0,517.11,4.82,14.25,240.68,0.004825,0.006703,0.1213,2.606
0,ours_bptt,239,0.4213,0.3347,0.773737,2.970960,1,0,3.671,0.009986,0.41335,0.32868,0.000000,0,392.98,8.78,13.01,176.89,0.008781,0.012959,0.3703,3.935
0,ours_bptt,240,0.3769,-0.3379,0.775121,2.972350,1,0,3.652,0.009999,0.36930,-0.33134,0.000000,0,413.37,8.90,14.15,185.86,0.008895,0.012986,0.3386,3.846
0,ours_bptt,241,0.2876,0.6481,0.826174,2.986116,1,0,3.716,0.009983,0.28297,0.63927,0.000000,0,307.88,17.53,17.99,122.80,0.017530,0.024206,0.7098,5.307
0,ours_bptt,242,-0.2242,-0.5692,0.906207,2.989163,1,0,3.582,0.009993,-0.22166,-0.55953,0.000000,0,377.68,30.31,23.01,143.10,0.030311,0.043740,0.8011,5.076
0,ours_bptt,243,0.2114,0.6827,0.842408,2.987346,1,0,3.680,0.009999,0.20778,0.67341,0.000000,0,308.15,19.07,22.46,117.31,0.019068,0.026123,0.7536,5.426
0,ours_bptt,244,0.3551,-0.4475,0.788583,2.978192,1,0,3.717,0.009987,0.34861,-0.43994,0.000000,0,384.19,11.67,13.27,170.08,0.011666,0.016704,0.4432,4.362
0,ours_bptt,245,-0.0902,0.2305,0.837373,2.958621,1,0,3.469,0.009985,-0.08762,0.22091,0.000000,0,532.22,12.46,2.24,254.53,0.012459,0.017176,0.3503,3.647
0,ours_bptt,246,0.3024,-0.0595,0.757184,2.958107,1,0,3.270,0.009991,0.29260,-0.05756,0.000000,0,443.29,1.75,4.64,215.69,0.001751,0.002545,0.1129,1.989
0,ours_bptt,247,0.0963,-0.5319,0.831469,2.985826,1,0,3.675,0.009994,0.09371,-0.52221,0.000000,0,406.63,15.05,15.57,176.46,0.015055,0.020819,0.5040,4.575
0,ours_bptt,248,0.6870,-0.3791,0.789353,2.983623,1,0,3.692,0.009986,0.67817,-0.37443,0.000000,0,228.99,10.12,12.62,94.29,0.010116,0.015207,0.7599,5.092
0,ours_bptt,249,0.6621,-0.5816,0.805715,2.988156,1,0,3.728,0.009980,0.65445,-0.57526,0.000000,0,184.12,15.49,16.19,64.25,0.015495,0.022797,0.9786,5.891
0,ours_bptt,250,-0.1159,-0.8802,0.902570,2.995202,1,0,3.632,0.009999,-0.11565,-0.87022,0.000000,0,216.76,30.60,33.01,52.42,0.030604,0.047505,1.2984,6.535
0,ours_bptt,251,0.1278,0.4828,0.818914,2.976625,1,0,3.668,0.009986,0.12460,0.47336,0.000000,0,430.50,13.35,15.57,189.67,0.013350,0.018211,0.4324,4.333
0,ours_bptt,252,-0.4713,-0.6876,0.941623,2.989608,1,0,3.600,0.009969,-0.46708,-0.67855,0.000000,0,275.99,56.80,27.26,68.13,0.056796,0.077358,1.4314,6.175
0,ours_bptt,253,0.0785,-0.2458,0.776270,2.961125,1,0,3.488,0.009998,0.07512,-0.23640,0.000000,0,545.68,6.87,14.81,252.88,0.006866,0.009023,0.2068,3.235
0,ours_bptt,254,0.1938,-0.0414,0.751889,2.948748,1,0,3.003,0.009989,0.18406,-0.03923,0.000000,0,456.04,1.31,0.12,226.92,0.001314,0.001839,0.0487,1.438
0,ours_bptt,255,0.2595,0.6392,0.828604,2.985698,1,0,3.704,0.009997,0.25514,0.63019,0.000000,0,320.19,17.41,18.80,128.24,0.017408,0.023943,0.6847,5.230
0,ours_bptt,256,-0.1225,-0.6050,0.887173,2.990368,1,0,3.609,0.009978,-0.12163,-0.59503,0.000000,0,367.62,22.88,22.80,143.86,0.022875,0.035432,0.7421,5.090
0,ours_bptt,257,-0.2557,-0.7313,0.915672,2.992788,1,0,3.605,0.009991,-0.25358,-0.72156,0.000000,0,290.25,35.78,29.18,89.10,0.035782,0.053076,1.1274,5.919
0,ours_bptt,258,0.9286,-0.2665,0.796973,2.987863,1,0,3.655,0.009991,0.91904,-0.26382,0.000000,0,84.69,7.29,9.54,27.34,0.007290,0.011051,1.1696,5.836
0,ours_bptt,259,-0.1529,0.2949,0.871622,2.963470,1,0,3.513,0.009982,-0.14942,0.28550,0.000000,0,503.01,19.54,6.04,230.81,0.019539,0.026365,0.4416,3.913
0,ours_bptt,260,-0.5134,-0.8404,0.945134,2.991910,1,0,3.613,0.009979,-0.50967,-0.83117,0.000000,0,192.36,62.71,32.54,16.61,0.062712,0.086679,1.8576,7.033
0,ours_bptt,261,0.1135,0.7021,0.857980,2.987616,1,0,3.658,0.009990,0.11116,0.69236,0.000000,0,313.05,20.43,24.85,116.35,0.020426,0.028435,0.7888,5.480
0,ours_bptt,262,0.1363,0.0233,0.751276,2.944181,1,0,2.744,0.009988,0.12643,0.02159,0.000000,0,457.06,0.81,5.68,222.24,0.000807,0.001085,0.0244,1.050
0,ours_bptt,263,0.6920,-0.4273,0.792821,2.984864,1,0,3.705,0.009983,0.68343,-0.42219,0.000000,0,215.15,11.38,13.41,85.63,0.011381,0.017049,0.8198,5.316
0,ours_bptt,264,0.2765,0.2692,0.765922,2.961396,1,0,3.565,0.009987,0.26929,0.26230,0.000000,0,477.73,7.18,15.60,217.88,0.007181,0.010312,0.2198,3.284
0,ours_bptt,265,0.2175,0.3285,0.776452,2.964708,1,0,3.619,0.009989,0.21170,0.32030,0.000000,0,484.36,8.67,15.32,220.35,0.008674,0.012084,0.2579,3.563
0,ours_bptt,266,0.5969,-0.4234,0.788743,2.982441,1,0,3.710,0.009987,0.58862,-0.41782,0.000000,0,271.96,11.19,13.23,114.36,0.011186,0.016665,0.6654,4.931
0,ours_bptt,267,0.0093,-0.2934,0.805691,2.970325,1,0,3.550,0.009985,0.00822,-0.28345,0.000000,0,529.54,8.98,10.99,247.05,0.008982,0.012535,0.2849,3.581
0,ours_bptt,268,-0.0703,-0.4002,0.853200,2.981206,1,0,3.580,0.009999,-0.06961,-0.39025,0.000000,0,473.36,14.66,13.20,212.49,0.014659,0.022218,0.4361,4.112
0,ours_bptt,269,-0.1298,0.8148,0.896668,2.988568,1,0,3.650,0.009971,-0.12939,0.80486,0.000000,0,249.98,28.95,27.21,76.07,0.028949,0.045147,1.1495,6.166
0,ours_bptt,270,0.3659,0.1527,0.760064,2.961541,1,0,3.465,0.009988,0.35670,0.14884,0.000000,0,437.22,4.23,10.65,204.79,0.004231,0.006255,0.1939,2.799
0,ours_bptt,271,0.1731,0.7224,0.853037,2.988571,1,0,3.667,0.009995,0.17007,0.71284,0.000000,0,293.63,20.59,25.06,106.31,0.020594,0.028323,0.8265,5.617
0,ours_bptt,272,-0.1537,-0.3882,0.881170,2.981682,1,0,3.542,0.009987,-0.15108,-0.37853,0.000000,0,469.39,20.90,13.89,205.13,0.020905,0.029633,0.5082,4.208
0,ours_bptt,273,0.3157,0.8481,0.852917,2.992085,1,0,3.685,0.009988,0.31163,0.83900,0.000000,0,194.20,23.77,27.56,51.71,0.023771,0.032624,1.1376,6.446
0,ours_bptt,274,-0.0314,-0.5603,0.863963,2.988509,1,0,3.626,0.009979,-0.03184,-0.55028,0.000000,0,395.85,18.01,19.73,164.69,0.018010,0.027042,0.6020,4.780
0,ours_bptt,275,0.8578,-0.3810,0.797353,2.987581,1,0,3.684,0.009987,0.84867,-0.37708,0.000000,0,120.22,10.31,12.53,39.85,0.010306,0.015559,1.0988,5.866
0,ours_bptt,276,0.1279,-0.9419,0.880302,2.995627,1,0,3.654,0.009988,0.12585,-0.93214,0.000000,0,175.17,28.06,33.84,32.70,0.028058,0.039413,1.3334,6.824
0,ours_bptt,277,0.3437,0.3660,0.777215,2.970083,1,0,3.676,0.009992,0.33670,0.35894,0.000000,0,421.03,9.57,13.81,189.53,0.009566,0.013825,0.3436,3.918
0,ours_bptt,278,0.4443,0.0492,0.764411,2.967135,1,0,3.449,0.009994,0.43440,0.04806,0.000000,0,381.23,1.38,3.34,186.24,0.001383,0.002062,0.2360,2.595
